restaurant_name,price_level,restaurant_rating,cuisine,trip_advisor_url,address
232. Randolph Diner,$$ - $$$,3.5,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46764-d3567625-Reviews-Randolph_Diner-Randolph_Morris_County_New_Jersey.html,"517 New Jersey 10, Randolph, NJ 07869"
233. Nautilus Diner,$,3.5,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46588-d2238173-Reviews-Nautilus_Diner-Madison_Morris_County_New_Jersey.html,"97 Main St, Madison, NJ 07940-1806"
234. Frank's Pizza,$$ - $$$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46645-d4822954-Reviews-Frank_s_Pizza-Mount_Arlington_Morris_County_New_Jersey.html,"181 Howard Blvd, Mount Arlington, NJ 07856-2314"
235. Sub Pub,$,4.5,American,https://www.tripadvisor.com/Restaurant_Review-g46355-d4931055-Reviews-Sub_Pub-Chester_Morris_County_New_Jersey.html,"127 Main St, Chester, NJ 07930-2580"
236. Uzbekistana,$$ - $$$,4.5,"Middle Eastern, Mediterranean",https://www.tripadvisor.com/Restaurant_Review-g46315-d5790641-Reviews-Uzbekistana-Boonton_Morris_County_New_Jersey.html,"624 Main St, Boonton, NJ 07005-1718"
237. 900 Degrees Wood Fired Pizza Eatery,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46872-d8812499-Reviews-900_Degrees_Wood_Fired_Pizza_Eatery-Towaco_Montville_Morris_County_New_Jersey.html,"626 Main Rd, Towaco, Montville, NJ 07082-1245"
238. Enzo's Ristorante & Pizzeria,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46332-d3678843-Reviews-Enzo_s_Ristorante_Pizzeria-Budd_Lake_Morris_County_New_Jersey.html,"382 US Highway 46 ,, Budd Lake, NJ 07828"
239. Casa D'pizza,$$ - $$$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46392-d8532755-Reviews-Casa_D_pizza-Denville_Morris_County_New_Jersey.html,"276 E Main St, Denville, NJ 07834-2646"
240. Dublin Pub,$$ - $$$,3.5,"Irish, Bar",https://www.tripadvisor.com/Restaurant_Review-g60906-d1059206-Reviews-Dublin_Pub-Morristown_Morris_County_New_Jersey.html,"4 Pine St, Morristown, NJ 07960-4132"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
241. Ron's Landmark,$$ - $$$,4.0,Italian,https://www.tripadvisor.com/Restaurant_Review-g46663-d3162838-Reviews-Ron_s_Landmark-Netcong_Morris_County_New_Jersey.html,"85 Main St Rt 46, Netcong, NJ 07857-1307"
242. AJ's Pizza,$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46335-d4954350-Reviews-AJ_s_Pizza-Butler_Morris_County_New_Jersey.html,"12 Main St Ste A, Butler, NJ 07405-1054"
243. Chico's Mexican Grill,$$ - $$$,4.0,"Mexican, Southwestern",https://www.tripadvisor.com/Restaurant_Review-g46392-d8532745-Reviews-Chico_s_Mexican_Grill-Denville_Morris_County_New_Jersey.html,"559 E Main St, Denville, NJ 07834-2482"
244. Saigon Pho,$$ - $$$,4.0,"Asian, Vietnamese",https://www.tripadvisor.com/Restaurant_Review-g46715-d3327181-Reviews-Saigon_Pho-Parsippany_Morris_County_New_Jersey.html,"744 US Highway 46, Parsippany, NJ 07054-3401"
245. Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
246. Fusha Sushi Bar,$$ - $$$,4.5,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g46715-d1637776-Reviews-Fusha_Sushi_Bar-Parsippany_Morris_County_New_Jersey.html,"156 Parsippany Rd, Parsippany, NJ 07054-4708"
247. Leyendas de Mexico,$$ - $$$,4.5,"Mexican, Latin",https://www.tripadvisor.com/Restaurant_Review-g46715-d10049137-Reviews-Leyendas_de_Mexico-Parsippany_Morris_County_New_Jersey.html,"71 New Rd, Parsippany, NJ 07054-4206"
248. Prospect Tavern Beef & Ale,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46588-d4367743-Reviews-Prospect_Tavern_Beef_Ale-Madison_Morris_County_New_Jersey.html,"14 Prospect St, Madison, NJ 07940-2164"
249. Dante's,$$ - $$$,4.0,Italian,https://www.tripadvisor.com/Restaurant_Review-g46612-d1059203-Reviews-Dante_s-Mendham_Morris_County_New_Jersey.html,"98 E Main St, Mendham, NJ 07945-1831"
250. Second Half on Main,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46392-d2386465-Reviews-Second_Half_on_Main-Denville_Morris_County_New_Jersey.html,"5 East Main St Suite 15 Suite 15, Denville, NJ 07834"
251. Luigis Pizza,$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46854-d4979034-Reviews-Luigis_Pizza-Succasunna_Morris_County_New_Jersey.html,"275 State Route 10 E Ste 370, Succasunna, NJ 07876-1358"
252. Marie's,$$ - $$$,4.0,Italian,https://www.tripadvisor.com/Restaurant_Review-g46352-d3907600-Reviews-Marie_s-Chatham_Morris_County_New_Jersey.html,"641 Shunpike Rd, Chatham, NJ 07928-1567"
253. Piattino: A Neighborhood Bistro,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46612-d5031257-Reviews-Piattino_A_Neighborhood_Bistro-Mendham_Morris_County_New_Jersey.html,"88 East Main St, Mendham, NJ 07945"
254. Pollos Pucalor,$,4.5,"Latin, Spanish",https://www.tripadvisor.com/Restaurant_Review-g46397-d4200319-Reviews-Pollos_Pucalor-Dover_Morris_County_New_Jersey.html,"85 E Blackwell St, Dover, NJ 07801-4037"
255. Don Pepe Steak House,$$ - $$$,3.5,"Steakhouse, Seafood",https://www.tripadvisor.com/Restaurant_Review-g46733-d2179971-Reviews-Don_Pepe_Steak_House-Pine_Brook_Montville_Morris_County_New_Jersey.html,"58 US Highway 46, Pine Brook, Montville, NJ 07058"
256. Stirling Tavern,$$ - $$$,3.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g60906-d11961183-Reviews-Stirling_Tavern-Morristown_Morris_County_New_Jersey.html,"150 South St, Morristown, NJ 07960-4139"
257. Rocky's Pasties,,4.5,$,https://www.tripadvisor.com/Restaurant_Review-g46924-d8483693-Reviews-Rocky_s_Pasties-Wharton_Morris_County_New_Jersey.html,"47 Robert St, Wharton, NJ 07885-1916"
258. M and S Pizza,$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46397-d5081569-Reviews-M_and_S_Pizza-Dover_Morris_County_New_Jersey.html,"333 US Highway 46, Dover, NJ 07801-2073"
259. Collin's Pub,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46644-d2548017-Reviews-Collin_s_Pub-Morris_Plains_Morris_County_New_Jersey.html,"688 Speedwell Ave, Morris Plains, NJ 07950-2229"
260. Smoke Rise Village Inn,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46543-d5416488-Reviews-Smoke_Rise_Village_Inn-Kinnelon_Morris_County_New_Jersey.html,"9 Perimeter Rd, Kinnelon, NJ 07405-2417"
261. Wasabi,$$ - $$$,4.5,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g46438-d4435076-Reviews-Wasabi-Flanders_Morris_County_New_Jersey.html,"240 US Highway 206 Unit 8, Flanders, NJ 07836-9244"
262. Yuki Hana Japanese Restaurant,$$ - $$$,4.5,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g46588-d1892206-Reviews-Yuki_Hana_Japanese_Restaurant-Madison_Morris_County_New_Jersey.html,"300 Main St Madison Plaza, Madison, NJ 07940-2335"
263. Gencarelli Restaurant & Pizza,$$ - $$$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46783-d7239743-Reviews-Gencarelli_Restaurant_Pizza-Rockaway_Morris_County_New_Jersey.html,"25 W Main St, Rockaway, NJ 07866-3435"
264. Bensi,$$ - $$$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46392-d3370740-Reviews-Bensi-Denville_Morris_County_New_Jersey.html,"3056 Route 10 W Ste A, Denville, NJ 07834"
265. Sorriso Kitchen,$$ - $$$,4.5,"Cafe, American",https://www.tripadvisor.com/Restaurant_Review-g46352-d15681070-Reviews-Sorriso_Kitchen-Chatham_Morris_County_New_Jersey.html,"252 Main St, Chatham, NJ 07928-2412"
266. Pollos Pucalor,$,4.5,"Latin, Colombian",https://www.tripadvisor.com/Restaurant_Review-g60906-d4495078-Reviews-Pollos_Pucalor-Morristown_Morris_County_New_Jersey.html,"239 Martin Luther King Ave, Morristown, NJ 07960-4042"
267. That's Amore Trattoria,$$ - $$$,4.5,Italian,https://www.tripadvisor.com/Restaurant_Review-g46392-d4515486-Reviews-That_s_Amore_Trattoria-Denville_Morris_County_New_Jersey.html,"366 E Main St, Denville, NJ 07834-2556"
268. V&J's Pizza,$,4.0,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46748-d2429715-Reviews-V_J_s_Pizza-Pompton_Plains_Morris_County_New_Jersey.html,"500 State Rt 23 Ste 2, Pompton Plains, NJ 07444-1850"
269. Bella Pizza Deli Gourmet,$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46355-d2222545-Reviews-Bella_Pizza_Deli_Gourmet-Chester_Morris_County_New_Jersey.html,"30 Main St, Chester, NJ 07930-2572"
270. The Park Savoy Estate,,4.5,$$$$,https://www.tripadvisor.com/Restaurant_Review-g46441-d8757485-Reviews-The_Park_Savoy_Estate-Florham_Park_Morris_County_New_Jersey.html,"236 Ridgedale Ave, Florham Park, NJ 07932-1348"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
271. The Primavera,$$$$,5.0,"International, Contemporary",https://www.tripadvisor.com/Restaurant_Review-g46847-d1103206-Reviews-The_Primavera-Stirling_Morris_County_New_Jersey.html,"1080 Valley Rd, Stirling, NJ 07980-1518"
272. The Hanover Manor,$$ - $$$,4.0,American,https://www.tripadvisor.com/Restaurant_Review-g46401-d6511047-Reviews-The_Hanover_Manor-East_Hanover_Morris_County_New_Jersey.html,"16 Eagle Rock Ave, East Hanover, NJ 07936-3102"
273. Frank's Pizza Italian Restaurant & Catering,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46569-d8098386-Reviews-Frank_s_Pizza_Italian_Restaurant_Catering-Lincoln_Park_Morris_County_New_Jersey.html,"261 Comly Rd, Lincoln Park, NJ 07035-1759"
274. Town Bar & Kitchen,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g60906-d12070874-Reviews-Town_Bar_Kitchen-Morristown_Morris_County_New_Jersey.html,"80 Elm St, Morristown, NJ 07960"
275. Brookside Bistro,$$ - $$$,4.0,American,https://www.tripadvisor.com/Restaurant_Review-g46778-d10357165-Reviews-Brookside_Bistro-Riverdale_Morris_County_New_Jersey.html,"26 Hamburg Tpke, Riverdale, NJ 07457-1116"
Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
276. Pasha mezze grill,$$ - $$$,4.5,"Mediterranean, Middle Eastern",https://www.tripadvisor.com/Restaurant_Review-g46547-d15693411-Reviews-Pasha_mezze_grill-Lake_Hiawatha_Morris_County_New_Jersey.html,"94 N Beverwyck Rd, Lake Hiawatha, NJ 07034-2607"
277. Applebee's Grill + Bar,$$ - $$$,3.5,American,https://www.tripadvisor.com/Restaurant_Review-g46715-d459306-Reviews-Applebee_s_Grill_Bar-Parsippany_Morris_County_New_Jersey.html,"1057 Route 46 E, Parsippany, NJ 07054-2177"
278. Pulled Fork Bqb,$$ - $$$,5.0,Barbecue,https://www.tripadvisor.com/Restaurant_Review-g46583-d18819441-Reviews-Pulled_Fork_Bqb-Long_Valley_Morris_County_New_Jersey.html,"38 East Milk Road, Long Valley, NJ 07853-3392"
279. Olde Towne Deli,$,5.0,Deli,https://www.tripadvisor.com/Restaurant_Review-g46315-d4694608-Reviews-Olde_Towne_Deli-Boonton_Morris_County_New_Jersey.html,"205 Main St, Boonton, NJ 07005-1749"
280. Vanderbilt's Sports and Spirits,$$ - $$$,4.0,"Bar, American",https://www.tripadvisor.com/Restaurant_Review-g46441-d1465471-Reviews-Vanderbilt_s_Sports_and_Spirits-Florham_Park_Morris_County_New_Jersey.html,"175 Park Ave, Florham Park, NJ 07932"
281. Maria's Pizzeria and Restaurant,$$ - $$$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46924-d2248803-Reviews-Maria_s_Pizzeria_and_Restaurant-Wharton_Morris_County_New_Jersey.html,"49 N Main St, Wharton, NJ 07885-2216"
282. Aji Sushi Japanese Fusion,$$ - $$$,4.5,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g46644-d2370754-Reviews-Aji_Sushi_Japanese_Fusion-Morris_Plains_Morris_County_New_Jersey.html,"645 Speedwell Ave, Morris Plains, NJ 07950-2237"
283. Bagel Chateau,$,4.5,"American, Cafe",https://www.tripadvisor.com/Restaurant_Review-g46588-d7154762-Reviews-Bagel_Chateau-Madison_Morris_County_New_Jersey.html,"45 Main St, Madison, NJ 07940-1847"
284. Nicky's Firehouse Restaurant & Pizza,$$ - $$$,3.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46588-d1048285-Reviews-Nicky_s_Firehouse_Restaurant_Pizza-Madison_Morris_County_New_Jersey.html,"15 Central Ave, Madison, NJ 07940-1812"
285. George's Lincoln Park Diner,$,4.5,Diner,https://www.tripadvisor.com/Restaurant_Review-g46569-d4831727-Reviews-George_s_Lincoln_Park_Diner-Lincoln_Park_Morris_County_New_Jersey.html,"261 Comly Rd, Lincoln Park, NJ 07035-1759"
286. Sunset Pub & Grill,$$ - $$$,3.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46569-d2551131-Reviews-Sunset_Pub_Grill-Lincoln_Park_Morris_County_New_Jersey.html,"425 Beaverbrook Rd Ste 1, Lincoln Park, NJ 07035-1442"
287. Caffe Delhi,$$ - $$$,4.0,Indian,https://www.tripadvisor.com/Restaurant_Review-g46392-d3785798-Reviews-Caffe_Delhi-Denville_Morris_County_New_Jersey.html,"276 E Main St, Denville, NJ 07834-2646"
288. Chester Hills Diner,$$ - $$$,3.5,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46355-d5509995-Reviews-Chester_Hills_Diner-Chester_Morris_County_New_Jersey.html,"65 US Highway 206 S, Chester, NJ 07930-2401"
289. Muldoon's,$$ - $$$,4.0,"American, Irish",https://www.tripadvisor.com/Restaurant_Review-g46783-d5480942-Reviews-Muldoon_s-Rockaway_Morris_County_New_Jersey.html,"301 Mount Hope Ave, Rockaway, NJ 07866-2130"
290. Valentino's,$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46438-d4563478-Reviews-Valentino_s-Flanders_Morris_County_New_Jersey.html,"293 US Highway 206, Flanders, NJ 07836-9548"
291. Tashmoo Restaurant & Bar,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g60906-d4136914-Reviews-Tashmoo_Restaurant_Bar-Morristown_Morris_County_New_Jersey.html,"8 Dehart St, Morristown, NJ 07960-8205"
292. Rajni South Indian Cuisine,$$ - $$$,4.0,"Indian, Asian",https://www.tripadvisor.com/Restaurant_Review-g46715-d3513094-Reviews-Rajni_South_Indian_Cuisine-Parsippany_Morris_County_New_Jersey.html,"296 US Highway 46, Parsippany, NJ 07054-2313"
293. Poor Henry's Pub & Restaurant,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46639-d2100085-Reviews-Poor_Henry_s_Pub_Restaurant-Montville_Morris_County_New_Jersey.html,"8 Main Rd, Montville, NJ 07045-9540"
294. Sushi Hana Japanese Restaurant,$$ - $$$,4.0,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g46854-d1167274-Reviews-Sushi_Hana_Japanese_Restaurant-Succasunna_Morris_County_New_Jersey.html,"15 State Route 10 E, Succasunna, NJ 07876-1760"
295. Black Bull Steakhouse & Seafood,$$$$,4.0,"American, Steakhouse",https://www.tripadvisor.com/Restaurant_Review-g46778-d12153359-Reviews-Black_Bull_Steakhouse_Seafood-Riverdale_Morris_County_New_Jersey.html,"88 Newark Pompton Turnpike, Riverdale, NJ 07457"
296. Potbelly's Riverside Cafe,$$ - $$$,3.5,American,https://www.tripadvisor.com/Restaurant_Review-g46783-d1095345-Reviews-Potbelly_s_Riverside_Cafe-Rockaway_Morris_County_New_Jersey.html,"26 E Main St, Rockaway, NJ 07866-3442"
297. Lili's Bistro,,4.0,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g46901-d9855141-Reviews-Lili_s_Bistro-Washington_Township_Morris_County_New_Jersey.html,"251 Pascack Rd, Washington Township, NJ 07676-4809"
298. Denville Pizzeria & Restaurant,$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46392-d4625246-Reviews-Denville_Pizzeria_Restaurant-Denville_Morris_County_New_Jersey.html,"20 Diamond Spring Rd, Denville, NJ 07834-2708"
299. The Godfather Seafood Bar & Grill,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46401-d4274817-Reviews-The_Godfather_Seafood_Bar_Grill-East_Hanover_Morris_County_New_Jersey.html,"200 Route 10 West, East Hanover, NJ 07936"
300. Plaza Restaurant,$$ - $$$,4.0,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46644-d1893320-Reviews-Plaza_Restaurant-Morris_Plains_Morris_County_New_Jersey.html,"746 Speedwell Ave, Morris Plains, NJ 07950-2265"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
301. Asian Diner,$$ - $$$,4.0,"Chinese, Japanese",https://www.tripadvisor.com/Restaurant_Review-g46563-d10838880-Reviews-Asian_Diner-Ledgewood_Morris_County_New_Jersey.html,"1691 Route 46 Qunlity Inn Hotel, Ledgewood, NJ 07852-2349"
302. Arminio's Italian Corner,$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46352-d4478010-Reviews-Arminio_s_Italian_Corner-Chatham_Morris_County_New_Jersey.html,"236 Main St, Chatham, NJ 07928-2411"
303. A & J Bistro,$,4.0,"Chinese, Asian",https://www.tripadvisor.com/Restaurant_Review-g46401-d4859153-Reviews-A_J_Bistro-East_Hanover_Morris_County_New_Jersey.html,"352 State Route 10, East Hanover, NJ 07936-3529"
304. 202 Italian Bistro,$$ - $$$,4.0,Italian,https://www.tripadvisor.com/Restaurant_Review-g46569-d1128845-Reviews-202_Italian_Bistro-Lincoln_Park_Morris_County_New_Jersey.html,"177 Main St, Lincoln Park, NJ 07035-1715"
305. Sakura Hibachi Steakhouse,$$ - $$$,3.5,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g46715-d459299-Reviews-Sakura_Hibachi_Steakhouse-Parsippany_Morris_County_New_Jersey.html,"949 US Hwy 46 East, Parsippany, NJ 07054-3407"
Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
306. Hunan Chinese Room,$$ - $$$,4.0,"Chinese, Asian",https://www.tripadvisor.com/Restaurant_Review-g46644-d7075358-Reviews-Hunan_Chinese_Room-Morris_Plains_Morris_County_New_Jersey.html,"255 Speedwell Ave, Morris Plains, NJ 07950-2308"
307. Dino's Pizza,$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46332-d4659502-Reviews-Dino_s_Pizza-Budd_Lake_Morris_County_New_Jersey.html,"100 US Highway 46, Budd Lake, NJ 07828-1706"
308. Alexis Diner,$$ - $$$,3.5,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46392-d2369196-Reviews-Alexis_Diner-Denville_Morris_County_New_Jersey.html,"3130 Rt. 10 West, Denville Commons Plaza, Denville, NJ 07834"
309. Seoul Food,$,4.5,"Korean, Fast Food",https://www.tripadvisor.com/Restaurant_Review-g46715-d12416616-Reviews-Seoul_Food-Parsippany_Morris_County_New_Jersey.html,"3047 Route 46 East, Parsippany, NJ 07054-1233"
310. Joe's Pizzeria and Restaurant,$$ - $$$,5.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46540-d4240853-Reviews-Joe_s_Pizzeria_and_Restaurant-Kenvil_Morris_County_New_Jersey.html,"586 US Highway 46, Kenvil, NJ 07847-2619"
311. OoLaLa! Vietnamese Kitchen,$,4.5,"Asian, Vietnamese",https://www.tripadvisor.com/Restaurant_Review-g46644-d7809998-Reviews-OoLaLa_Vietnamese_Kitchen-Morris_Plains_Morris_County_New_Jersey.html,"2569 New Jersey 10 East Galleria 10 Plaza, Morris Plains, NJ 07950"
312. Mr Chu,$$ - $$$,3.5,"Chinese, Asian",https://www.tripadvisor.com/Restaurant_Review-g46401-d945575-Reviews-Mr_Chu-East_Hanover_Morris_County_New_Jersey.html,"44 State Route 10, East Hanover, NJ 07936-1006"
313. Saigon Pho,$$ - $$$,4.0,"Asian, Vietnamese",https://www.tripadvisor.com/Restaurant_Review-g46401-d7258665-Reviews-Saigon_Pho-East_Hanover_Morris_County_New_Jersey.html,"354 Rt 10 W, East Hanover, NJ 07936"
314. Thai Passion,$$ - $$$,4.0,"Asian, Thai",https://www.tripadvisor.com/Restaurant_Review-g46352-d3899535-Reviews-Thai_Passion-Chatham_Morris_County_New_Jersey.html,"225 Main St, Chatham, NJ 07928-2452"
315. Iron Bar,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g60906-d4937772-Reviews-Iron_Bar-Morristown_Morris_County_New_Jersey.html,"5 South St, Morristown, NJ 07960-4135"
316. OMG Burger & Brew,$$ - $$$,3.5,"American, Brew Pub",https://www.tripadvisor.com/Restaurant_Review-g46583-d15362446-Reviews-OMG_Burger_Brew-Long_Valley_Morris_County_New_Jersey.html,"141 Schooleys Mountain Rd, Long Valley, NJ 07853-6200"
317. Brick 46,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46783-d3366695-Reviews-Brick_46-Rockaway_Morris_County_New_Jersey.html,"68 US Highway 46, Rockaway, NJ 07866-4146"
318. Zagursky's Bar and Grill,$,4.5,"Bar, Pub",https://www.tripadvisor.com/Restaurant_Review-g46925-d4977727-Reviews-Zagursky_s_Bar_and_Grill-Whippany_Morris_County_New_Jersey.html,"43 Mount Pleasant Ave, Whippany, NJ 07981-1112"
319. Pasquale's Pizza,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46315-d4310023-Reviews-Pasquale_s_Pizza-Boonton_Morris_County_New_Jersey.html,"307 Main St # 1, Boonton, NJ 07005"
320. The Godfather Brick Oven,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46401-d1186490-Reviews-The_Godfather_Brick_Oven-East_Hanover_Morris_County_New_Jersey.html,"200 State Route 10, East Hanover, NJ 07936-2606"
321. Marcy's Kitchen,,5.0,$,https://www.tripadvisor.com/Restaurant_Review-g46460-d16666665-Reviews-Marcy_s_Kitchen-Gillette_Morris_County_New_Jersey.html,"640 Valley Rd, Gillette, NJ 07933-2012"
